# N Sco 2012
# 2012-07-15T 0:56:35.2
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       6077.5477  6.84778e-14  1.57741e-15      1952.75      44.9823
       6078.6483  6.92224e-14  1.58950e-15      1977.01      45.3965
       6079.7488  6.96002e-14  1.58463e-15      1990.72      45.3240
       6080.8494  6.98629e-14  1.58810e-15      2000.96      45.4853
       6081.9500  6.98870e-14  1.58835e-15      2004.38      45.5544
       6083.0506  6.83009e-14  1.57190e-15      1961.56      45.1439
       6084.1512  6.81232e-14  1.57280e-15      1959.12      45.2313
       6085.2518  6.92968e-14  1.57968e-15      1995.58      45.4910
       6086.3524  6.97098e-14  1.58436e-15      2010.21      45.6879
       6087.4530  6.88469e-14  1.58106e-15      1988.02      45.6546
       6088.5536  6.91437e-14  1.57767e-15      1999.30      45.6186
       6089.6542  6.92469e-14  1.57102e-15      2004.92      45.4862
       6090.7548  6.95563e-14  1.57192e-15      2016.23      45.5653
       6091.8554  6.83132e-14  1.55731e-15      1982.33      45.1904
       6092.9560  6.66857e-14  1.54235e-15      1937.18      44.8044
       6094.0566  6.80476e-14  1.55405e-15      1978.86      45.1926
       6095.1572  6.95331e-14  1.57002e-15      2024.23      45.7060
       6096.2578  7.03793e-14  1.58450e-15      2051.06      46.1769
       6097.3584  7.02186e-14  1.58341e-15      2048.29      46.1883
       6098.4590  6.95322e-14  1.58058e-15      2030.14      46.1484
       6099.5596  6.95226e-14  1.57547e-15      2031.38      46.0337
       6100.6602  6.94711e-14  1.56535e-15      2030.82      45.7594
       6101.7608  6.96736e-14  1.57140e-15      2037.66      45.9568
       6102.8614  6.91694e-14  1.56947e-15      2024.20      45.9294
       6103.9620  7.08050e-14  1.58212e-15      2073.45      46.3306
       6105.0626  7.02218e-14  1.57753e-15      2057.93      46.2313
       6106.1632  7.21483e-14  1.59898e-15      2116.01      46.8957
       6107.2638  7.44018e-14  1.61995e-15      2184.24      47.5575
       6108.3644  7.40255e-14  1.61517e-15      2175.39      47.4652
       6109.4650  7.59257e-14  1.63694e-15      2233.48      48.1534
       6110.5656  8.04052e-14  1.68301e-15      2367.78      49.5612
       6111.6662  8.08828e-14  1.68500e-15      2384.38      49.6729
       6112.7668  8.00218e-14  1.67927e-15      2361.51      49.5566
       6113.8674  8.20187e-14  1.70242e-15      2423.02      50.2933
       6114.9680  8.34826e-14  1.70956e-15      2468.89      50.5580
       6116.0686  8.57248e-14  1.72964e-15      2537.90      51.2064
       6117.1692  8.69297e-14  1.74204e-15      2576.45      51.6312
       6118.2698  8.64497e-14  1.73560e-15      2565.48      51.5058
       6119.3704  8.55093e-14  1.71913e-15      2540.80      51.0819
       6120.4710  8.75555e-14  1.73424e-15      2604.91      51.5963
       6121.5716  8.87623e-14  1.74672e-15      2644.17      52.0338
       6122.6722  8.99094e-14  1.76133e-15      2681.75      52.5356
       6123.7728  8.94983e-14  1.75551e-15      2672.88      52.4286
       6124.8734  9.12518e-14  1.76694e-15      2728.71      52.8367
       6125.9739  9.19325e-14  1.77747e-15      2752.31      53.2147
       6127.0745  9.35559e-14  1.79623e-15      2804.34      53.8421
       6128.1751  9.92687e-14  1.84473e-15      2978.96      55.3588
       6129.2757  1.01893e-13  1.86668e-15      3061.17      56.0806
       6130.3763  1.05290e-13  1.89628e-15      3166.11      57.0218
       6131.4769  1.11761e-13  1.95022e-15      3363.69      58.6958
       6132.5775  1.16281e-13  1.98652e-15      3502.83      59.8413
       6133.6781  1.21695e-13  2.02821e-15      3669.04      61.1497
       6134.7787  1.24613e-13  2.05321e-15      3760.93      61.9679
       6135.8793  1.26055e-13  2.06253e-15      3808.58      62.3165
       6136.9799  1.26954e-13  2.06870e-15      3840.20      62.5757
       6138.0805  1.27758e-13  2.08306e-15      3869.02      63.0833
       6139.1811  1.27427e-13  2.08631e-15      3863.47      63.2551
       6140.2817  1.28013e-13  2.08341e-15      3885.54      63.2370
       6141.3823  1.32017e-13  2.10449e-15      4010.91      63.9380
       6142.4829  1.36819e-13  2.13722e-15      4160.77      64.9945
       6143.5835  1.37886e-13  2.15260e-15      4197.67      65.5316
       6144.6841  1.38314e-13  2.16147e-15      4215.26      65.8732
       6145.7847  1.38111e-13  2.15274e-15      4214.46      65.6911
       6146.8853  1.36253e-13  2.13814e-15      4164.67      65.3537
       6147.9859  1.36287e-13  2.14115e-15      4173.80      65.5728
       6149.0865  1.35639e-13  2.13024e-15      4161.65      65.3597
       6150.1871  1.31912e-13  2.09540e-15      4054.51      64.4051
       6151.2877  1.32704e-13  2.09719e-15      4086.11      64.5747
       6152.3883  1.33187e-13  2.09746e-15      4108.22      64.6973
       6153.4889  1.31180e-13  2.07893e-15      4053.45      64.2389
       6154.5895  1.29805e-13  2.06705e-15      4018.05      63.9844
       6155.6901  1.29315e-13  2.06112e-15      4009.94      63.9133
       6156.7907  1.27467e-13  2.04301e-15      3959.46      63.4616
       6157.8913  1.26959e-13  2.04040e-15      3949.83      63.4793
       6158.9919  1.29112e-13  2.05818e-15      4022.90      64.1289
       6160.0925  1.25928e-13  2.02797e-15      3929.32      63.2788
       6161.1931  1.21231e-13  1.99072e-15      3788.42      62.2094
       6162.2937  1.19027e-13  1.97155e-15      3725.18      61.7033
       6163.3943  1.14461e-13  1.93600e-15      3587.84      60.6853
       6164.4949  1.10178e-13  1.89501e-15      3458.97      59.4928
       6165.5955  1.06965e-13  1.87097e-15      3363.33      58.8294
       6166.6961  1.03111e-13  1.83592e-15      3246.85      57.8111
       6167.7967  1.00802e-13  1.81539e-15      3178.67      57.2459
       6168.8973  9.83943e-14  1.79428e-15      3106.69      56.6522
       6169.9979  9.52712e-14  1.76980e-15      3010.84      55.9306
       6171.0985  9.46674e-14  1.76067e-15      2993.86      55.6814
       6172.1991  9.50646e-14  1.75853e-15      3009.40      55.6686
       6173.2996  9.30243e-14  1.73547e-15      2947.70      54.9927
       6174.4002  9.05640e-14  1.71226e-15      2872.55      54.3103
       6175.5008  8.94690e-14  1.70257e-15      2840.60      54.0560
       6176.6014  8.85304e-14  1.69651e-15      2813.55      53.9161
       6177.7020  8.72183e-14  1.68512e-15      2774.68      53.6088
       6178.8026  8.44127e-14  1.65206e-15      2688.17      52.6108
       6179.9032  8.34197e-14  1.64537e-15      2659.26      52.4513
       6181.0038  8.33070e-14  1.64001e-15      2658.49      52.3361
       6182.1044  8.45830e-14  1.64467e-15      2702.73      52.5531
       6183.2050  8.51937e-14  1.65178e-15      2725.89      52.8510
       6184.3056  8.46794e-14  1.65558e-15      2713.07      53.0436
       6185.4062  8.51087e-14  1.65747e-15      2730.66      53.1790
       6186.5068  8.38885e-14  1.64410e-15      2695.21      52.8225
       6187.6074  8.07275e-14  1.61140e-15      2597.31      51.8449
       6188.7080  7.97853e-14  1.59541e-15      2570.62      51.4031
       6189.8086  7.93037e-14  1.59286e-15      2558.71      51.3931
       6190.9092  7.73936e-14  1.57322e-15      2500.61      50.8311
       6192.0098  7.69574e-14  1.56636e-15      2489.99      50.6805
       6193.1104  7.70914e-14  1.57390e-15      2498.00      50.9993
       6194.2110  7.55414e-14  1.55361e-15      2451.23      50.4129
       6195.3116  7.39025e-14  1.53274e-15      2400.75      49.7917
       6196.4122  7.27388e-14  1.51968e-15      2365.60      49.4228
       6197.5128  7.24408e-14  1.51380e-15      2358.57      49.2872
       6198.6134  7.50034e-14  1.54074e-15      2444.75      50.2206
       6199.7140  7.28439e-14  1.52647e-15      2377.13      49.8137
       6200.8146  6.99432e-14  1.49635e-15      2285.45      48.8946
       6201.9152  6.83721e-14  1.47379e-15      2237.05      48.2205
       6203.0158  6.59138e-14  1.44971e-15      2159.50      47.4962
       6204.1164  6.73475e-14  1.45954e-15      2209.33      47.8801
       6205.2170  6.97225e-14  1.48203e-15      2289.67      48.6694
       6206.3176  6.98964e-14  1.48528e-15      2297.70      48.8255
       6207.4182  6.94568e-14  1.48255e-15      2285.43      48.7825
       6208.5188  7.04717e-14  1.48978e-15      2320.86      49.0632
       6209.6194  7.09886e-14  1.49047e-15      2339.95      49.1292
       6210.7200  7.19650e-14  1.50257e-15      2374.14      49.5700
       6211.8206  7.02837e-14  1.49182e-15      2320.65      49.2575
       6212.9212  6.92273e-14  1.48617e-15      2287.81      49.1146
       6214.0218  7.02726e-14  1.49248e-15      2324.45      49.3678
       6215.1224  7.21484e-14  1.50364e-15      2388.84      49.7857
       6216.2230  7.51736e-14  1.52796e-15      2491.25      50.6364
       6217.3236  7.94849e-14  1.57198e-15      2636.47      52.1418
       6218.4242  8.13501e-14  1.59081e-15      2700.74      52.8134
       6219.5248  8.39768e-14  1.61018e-15      2790.42      53.5039
       6220.6253  8.87152e-14  1.66282e-15      2950.50      55.3023
       6221.7259  9.32031e-14  1.70202e-15      3102.51      56.6564
       6222.8265  9.47016e-14  1.71118e-15      3155.31      57.0139
       6223.9271  9.60761e-14  1.72261e-15      3203.99      57.4463
       6225.0277  1.00021e-13  1.75148e-15      3338.56      58.4622
       6226.1283  1.06349e-13  1.80285e-15      3553.10      60.2325
       6227.2289  1.13118e-13  1.85779e-15      3783.65      62.1403
       6228.3295  1.17696e-13  1.89121e-15      3941.59      63.3357
       6229.4301  1.22082e-13  1.93055e-15      4093.94      64.7395
       6230.5307  1.28077e-13  1.97660e-15      4301.11      66.3788
       6231.6313  1.35486e-13  2.03532e-15      4556.50      68.4492
       6232.7319  1.38976e-13  2.06164e-15      4680.84      69.4377
       6233.8325  1.43117e-13  2.08810e-15      4827.62      70.4357
       6234.9331  1.43847e-13  2.09516e-15      4859.60      70.7810
       6236.0337  1.41857e-13  2.08333e-15      4799.50      70.4863
       6237.1343  1.42389e-13  2.08389e-15      4824.75      70.6111
       6238.2349  1.43204e-13  2.08463e-15      4859.12      70.7346
       6239.3355  1.45405e-13  2.09422e-15      4940.58      71.1574
       6240.4361  1.49617e-13  2.11997e-15      5090.57      72.1297
       6241.5367  1.49652e-13  2.12358e-15      5098.64      72.3500
       6242.6373  1.46155e-13  2.10162e-15      4986.04      71.6964
       6243.7379  1.46053e-13  2.09505e-15      4988.77      71.5611
       6244.8385  1.48762e-13  2.10520e-15      5087.58      71.9967
       6245.9391  1.49944e-13  2.11493e-15      5133.49      72.4065
       6247.0397  1.49042e-13  2.10974e-15      5107.24      72.2949
       6248.1403  1.46636e-13  2.08707e-15      5029.25      71.5814
       6249.2409  1.45317e-13  2.07837e-15      4988.19      71.3425
       6250.3415  1.43084e-13  2.06236e-15      4914.49      70.8358
       6251.4421  1.39505e-13  2.03480e-15      4794.12      69.9264
       6252.5427  1.35722e-13  2.01148e-15      4666.11      69.1548
       6253.6433  1.31811e-13  1.98220e-15      4533.16      68.1705
       6254.7439  1.31032e-13  1.97006e-15      4507.82      67.7750
       6255.8445  1.27207e-13  1.94779e-15      4377.33      67.0254
       6256.9451  1.23170e-13  1.92701e-15      4239.33      66.3249
       6258.0457  1.20052e-13  1.90621e-15      4132.92      65.6231
       6259.1463  1.16734e-13  1.87649e-15      4019.48      64.6126
       6260.2469  1.13809e-13  1.84579e-15      3919.47      63.5670
       6261.3475  1.09114e-13  1.80602e-15      3758.44      62.2085
       6262.4481  1.06131e-13  1.77967e-15      3656.41      61.3129
       6263.5487  1.02536e-13  1.74977e-15      3533.09      60.2919
       6264.6493  9.74409e-14  1.70798e-15      3357.64      58.8540
       6265.7499  9.51277e-14  1.68643e-15      3278.13      58.1148
       6266.8505  9.37830e-14  1.67525e-15      3232.22      57.7374
       6267.9510  9.18656e-14  1.66007e-15      3166.59      57.2225
       6269.0516  9.25342e-14  1.66429e-15      3190.39      57.3813
       6270.1522  9.51223e-14  1.68680e-15      3280.39      58.1711
       6271.2528  9.69283e-14  1.70298e-15      3343.46      58.7429
       6272.3534  1.01812e-13  1.73957e-15      3512.80      60.0197
       6273.4540  1.06317e-13  1.77769e-15      3669.14      61.3503
       6274.5546  1.09633e-13  1.80337e-15      3784.50      62.2518
       6275.6552  1.11007e-13  1.81340e-15      3832.89      62.6133
       6276.7558  1.10247e-13  1.81117e-15      3807.56      62.5520
       6277.8564  1.16496e-13  1.85600e-15      4024.38      64.1160
       6278.9570  1.22788e-13  1.90437e-15      4242.78      65.8033
       6280.0576  1.28048e-13  1.94501e-15      4425.65      67.2241
       6281.1582  1.34557e-13  1.99063e-15      4651.75      68.8179
       6282.2588  1.35001e-13  1.99704e-15      4668.25      69.0567
       6283.3594  1.36771e-13  2.01306e-15      4730.65      69.6280
       6284.4600  1.45596e-13  2.07629e-15      5037.11      71.8326
       6285.5606  1.57601e-13  2.15785e-15      5453.81      74.6726
       6286.6612  1.69941e-13  2.24237e-15      5882.68      77.6219
       6287.7618  1.76700e-13  2.28624e-15      6119.30      79.1749
       6288.8624  1.80541e-13  2.30749e-15      6255.07      79.9459
       6289.9630  1.87005e-13  2.34929e-15      6481.85      81.4296
       6291.0636  1.92427e-13  2.37832e-15      6672.71      82.4718
       6292.1642  1.97532e-13  2.40623e-15      6852.70      83.4762
       6293.2648  2.04057e-13  2.45053e-15      7082.17      85.0501
       6294.3654  2.13812e-13  2.51444e-15      7423.96      87.3063
       6295.4660  2.16929e-13  2.54193e-15      7535.95      88.3047
       6296.5666  2.15714e-13  2.54652e-15      7500.85      88.5478
       6297.6672  2.19021e-13  2.58997e-15      7625.02      90.1673
       6298.7678  2.20067e-13  2.65107e-15      7671.42      92.4148
       6299.8684  2.21629e-13  2.72263e-15      7736.12      95.0352
       6300.9690  2.22765e-13  2.71491e-15      7786.09      94.8918
       6302.0696  2.21363e-13  2.62574e-15      7747.67      91.9005
       6303.1702  2.19742e-13  2.55877e-15      7702.39      89.6899
       6304.2708  2.18190e-13  2.52430e-15      7659.54      88.6154
       6305.3714  2.12348e-13  2.48595e-15      7466.37      87.4084
       6306.4720  2.09653e-13  2.47621e-15      7383.42      87.2055
       6307.5726  2.11105e-13  2.48397e-15      7446.48      87.6191
       6308.6732  2.08932e-13  2.45852e-15      7381.73      86.8615
       6309.7738  2.05045e-13  2.42718e-15      7256.38      85.8960
       6310.8744  2.02213e-13  2.40922e-15      7168.38      85.4059
       6311.9750  2.00368e-13  2.39281e-15      7115.31      84.9714
       6313.0756  1.96949e-13  2.36719e-15      7006.12      84.2087
       6314.1762  1.91253e-13  2.33255e-15      6815.51      83.1229
       6315.2767  1.82958e-13  2.28171e-15      6531.82      81.4595
       6316.3773  1.73908e-13  2.22456e-15      6221.40      79.5818
       6317.4779  1.62830e-13  2.15346e-15      5837.03      77.1960
       6318.5785  1.54800e-13  2.09685e-15      5560.20      75.3158
       6319.6791  1.48559e-13  2.05741e-15      5344.29      74.0135
       6320.7797  1.42454e-13  2.01996e-15      5131.27      72.7601
       6321.8803  1.37789e-13  1.98184e-15      4969.17      71.4723
       6322.9809  1.34777e-13  1.95307e-15      4866.25      70.5171
       6324.0815  1.29056e-13  1.91331e-15      4665.19      69.1633
       6325.1821  1.23309e-13  1.87131e-15      4462.50      67.7219
       6326.2827  1.20892e-13  1.85560e-15      4379.43      67.2213
       6327.3833  1.17967e-13  1.83559e-15      4277.55      66.5598
       6328.4839  1.17496e-13  1.83104e-15      4264.15      66.4521
       6329.5845  1.17390e-13  1.82830e-15      4263.98      66.4097
       6330.6851  1.17200e-13  1.82468e-15      4260.76      66.3354
       6331.7857  1.15573e-13  1.81056e-15      4205.16      65.8778
       6332.8863  1.12168e-13  1.78503e-15      4084.54      65.0010
       6333.9869  1.11140e-13  1.77165e-15      4050.16      64.5623
       6335.0875  1.10759e-13  1.76162e-15      4039.20      64.2434
       6336.1881  1.10103e-13  1.75772e-15      4018.13      64.1465
       6337.2887  1.08019e-13  1.74603e-15      3944.80      63.7640
       6338.3893  1.09459e-13  1.75464e-15      3999.88      64.1189
       6339.4899  1.12513e-13  1.77394e-15      4113.19      64.8507
       6340.5905  1.13110e-13  1.78015e-15      4136.72      65.1042
       6341.6911  1.13004e-13  1.78283e-15      4134.50      65.2288
       6342.7917  1.14974e-13  1.80033e-15      4208.31      65.8959
       6343.8923  1.15479e-13  1.80389e-15      4228.49      66.0532
       6344.9929  1.18323e-13  1.82735e-15      4334.41      66.9395
       6346.0935  1.21475e-13  1.85174e-15      4451.67      67.8608
       6347.1941  1.25107e-13  1.87384e-15      4586.60      68.6978
       6348.2947  1.27642e-13  1.89079e-15      4681.40      69.3468
       6349.3953  1.26800e-13  1.88970e-15      4652.41      69.3351
       6350.4959  1.27753e-13  1.88898e-15      4689.47      69.3392
       6351.5965  1.30178e-13  1.90500e-15      4780.59      69.9582
       6352.6971  1.31390e-13  1.91237e-15      4829.24      70.2890
       6353.7977  1.35598e-13  1.94296e-15      4988.40      71.4782
       6354.8983  1.38560e-13  1.96572e-15      5102.01      72.3811
       6355.9989  1.40537e-13  1.98676e-15      5179.52      73.2225
       6357.0995  1.44194e-13  2.00714e-15      5319.10      74.0408
       6358.2001  1.44990e-13  2.00905e-15      5353.70      74.1831
       6359.3007  1.45819e-13  2.01675e-15      5390.08      74.5475
       6360.4013  1.48483e-13  2.03578e-15      5494.56      75.3334
       6361.5019  1.46744e-13  2.04152e-15      5436.27      75.6303
       6362.6024  1.47221e-13  2.07796e-15      5460.05      77.0659
       6363.7030  1.47911e-13  2.10542e-15      5491.73      78.1716
       6364.8036  1.46326e-13  2.07130e-15      5438.95      76.9903
       6365.9042  1.46634e-13  2.03346e-15      5456.45      75.6681
       6367.0048  1.48795e-13  2.03087e-15      5543.04      75.6557
       6368.1054  1.45483e-13  1.99962e-15      5425.68      74.5748
       6369.2060  1.44852e-13  1.99090e-15      5408.18      74.3323
       6370.3066  1.48568e-13  2.01872e-15      5553.11      75.4548
       6371.4072  1.49150e-13  2.01900e-15      5581.06      75.5490
       6372.5078  1.46210e-13  1.99557e-15      5477.13      74.7554
       6373.6084  1.43690e-13  1.97862e-15      5388.70      74.2028
       6374.7090  1.41479e-13  1.96337e-15      5311.70      73.7127
       6375.8096  1.39665e-13  1.95192e-15      5247.27      73.3347
       6376.9102  1.39457e-13  1.94490e-15      5242.88      73.1184
       6378.0108  1.38417e-13  1.94124e-15      5207.18      73.0285
       6379.1114  1.32868e-13  1.90839e-15      5001.71      71.8398
       6380.2120  1.31358e-13  1.89818e-15      4949.02      71.5156
       6381.3126  1.29869e-13  1.88341e-15      4899.06      71.0483
       6382.4132  1.27353e-13  1.86033e-15      4809.74      70.2590
       6383.5138  1.23302e-13  1.83236e-15      4662.02      69.2807
       6384.6144  1.23207e-13  1.82971e-15      4663.59      69.2577
       6385.7150  1.20424e-13  1.81204e-15      4563.32      68.6654
       6386.8156  1.16497e-13  1.78672e-15      4419.43      67.7810
       6387.9162  1.14641e-13  1.76359e-15      4353.87      66.9783
       6389.0168  1.14275e-13  1.75600e-15      4345.67      66.7776
       6390.1174  1.11043e-13  1.73658e-15      4228.40      66.1273
       6391.2180  1.08196e-13  1.70717e-15      4125.52      65.0945
       6392.3186  1.06158e-13  1.69427e-15      4053.52      64.6937
       6393.4192  1.06607e-13  1.69627e-15      4076.59      64.8641
       6394.5198  1.06433e-13  1.69417e-15      4076.54      64.8892
       6395.6204  1.05670e-13  1.69293e-15      4053.05      64.9334
       6396.7210  1.05299e-13  1.68854e-15      4043.53      64.8404
       6397.8216  1.04500e-13  1.67839e-15      4017.03      64.5184
       6398.9222  1.07023e-13  1.69047e-15      4117.98      65.0451
       6400.0228  1.07144e-13  1.68976e-15      4126.62      65.0802
       6401.1234  1.05412e-13  1.67999e-15      4063.79      64.7663
       6402.2240  1.07414e-13  1.68831e-15      4145.00      65.1500
       6403.3246  1.05650e-13  1.67169e-15      4080.10      64.5589
       6404.4252  1.08485e-13  1.69675e-15      4190.32      65.5387
       6405.5258  1.06689e-13  1.68789e-15      4121.74      65.2083
       6406.6264  1.06512e-13  1.68772e-15      4115.63      65.2139
       6407.7270  1.08269e-13  1.69494e-15      4184.28      65.5047
       6408.8276  1.09219e-13  1.70476e-15      4221.79      65.8964
       6409.9281  1.10986e-13  1.71699e-15      4290.86      66.3810
       6411.0287  1.13870e-13  1.73781e-15      4403.17      67.1984
       6412.1293  1.13131e-13  1.72991e-15      4374.52      66.8918
       6413.2299  1.14643e-13  1.75028e-15      4432.79      67.6766
       6414.3305  1.19644e-13  1.78493e-15      4626.00      69.0136
       6415.4311  1.18733e-13  1.77532e-15      4590.19      68.6337
       6416.5317  1.25381e-13  1.82267e-15      4846.45      70.4532
       6417.6323  1.27731e-13  1.84470e-15      4935.67      71.2809
       6418.7329  1.29135e-13  1.85461e-15      4989.30      71.6554
       6419.8335  1.24501e-13  1.82869e-15      4810.85      70.6626
       6420.9341  1.24300e-13  1.81862e-15      4804.26      70.2903
       6422.0347  1.24576e-13  1.81979e-15      4816.50      70.3587
       6423.1353  1.21346e-13  1.79652e-15      4693.16      69.4820
       6424.2359  1.26136e-13  1.82442e-15      4880.02      70.5845
       6425.3365  1.28152e-13  1.84303e-15      4959.66      71.3279
       6426.4371  1.31665e-13  1.87121e-15      5097.32      72.4427
       6427.5377  1.33988e-13  1.88716e-15      5189.64      73.0935
       6428.6383  1.33895e-13  1.88387e-15      5188.42      72.9996
       6429.7389  1.34224e-13  1.88397e-15      5203.56      73.0371
       6430.8395  1.34898e-13  1.89063e-15      5232.10      73.3290
       6431.9401  1.35558e-13  1.89436e-15      5260.73      73.5163
       6433.0407  1.39723e-13  1.92610e-15      5425.52      74.7916
       6434.1413  1.43390e-13  1.94116e-15      5571.13      75.4200
       6435.2419  1.45668e-13  1.95743e-15      5662.94      76.0964
       6436.3425  1.57248e-13  2.03420e-15      6116.68      79.1271
       6437.4431  1.65290e-13  2.08043e-15      6433.27      80.9727
       6438.5437  1.74238e-13  2.13306e-15      6785.52      83.0701
       6439.6443  1.79805e-13  2.16875e-15      7006.43      84.5093
       6440.7449  1.86825e-13  2.21427e-15      7284.26      86.3337
       6441.8455  1.91400e-13  2.23538e-15      7467.02      87.2080
       6442.9461  1.93506e-13  2.24486e-15      7553.61      87.6292
       6444.0467  1.90580e-13  2.23389e-15      7443.75      87.2523
       6445.1473  1.90005e-13  2.23061e-15      7425.68      87.1754
       6446.2479  1.93475e-13  2.24269e-15      7565.74      87.6990
       6447.3485  1.89483e-13  2.22769e-15      7413.98      87.1638
       6448.4491  1.91312e-13  2.23278e-15      7489.93      87.4143
       6449.5497  1.94473e-13  2.24946e-15      7619.29      88.1317
       6450.6503  1.96718e-13  2.26337e-15      7713.85      88.7528
       6451.7509  1.94948e-13  2.26091e-15      7651.61      88.7397
       6452.8515  1.96631e-13  2.26099e-15      7724.91      88.8262
       6453.9521  1.94560e-13  2.24808e-15      7650.75      88.4021
       6455.0527  1.96029e-13  2.25963e-15      7714.80      88.9289
       6456.1532  1.97260e-13  2.26092e-15      7769.61      89.0526
       6457.2538  1.95011e-13  2.24087e-15      7687.33      88.3350
       6458.3544  1.92921e-13  2.22722e-15      7611.16      87.8687
       6459.4550  1.98252e-13  2.26210e-15      7828.18      89.3215
       6460.5556  1.92299e-13  2.22886e-15      7600.25      88.0913
       6461.6562  1.94532e-13  2.24098e-15      7696.28      88.6600
       6462.7568  1.94438e-13  2.23826e-15      7700.29      88.6418
       6463.8574  1.91681e-13  2.23068e-15      7598.77      88.4304
       6464.9580  1.91032e-13  2.22485e-15      7580.67      88.2882
       6466.0586  1.89254e-13  2.21444e-15      7517.71      87.9640
       6467.1592  1.89223e-13  2.21046e-15      7523.57      87.8890
       6468.2598  1.90336e-13  2.21653e-15      7575.00      88.2136
       6469.3604  1.81200e-13  2.15955e-15      7218.25      86.0275
       6470.4610  1.80991e-13  2.16401e-15      7216.74      86.2866
       6471.5616  1.72084e-13  2.11106e-15      6868.07      84.2551
       6472.6622  1.59238e-13  2.02375e-15      6360.49      80.8352
       6473.7628  1.56186e-13  1.99944e-15      6242.80      79.9184
       6474.8634  1.44401e-13  1.93221e-15      5775.27      77.2784
       6475.9640  1.45621e-13  1.93806e-15      5827.61      77.5595
       6477.0646  1.43495e-13  1.92500e-15      5746.06      77.0837
       6478.1652  1.37920e-13  1.88715e-15      5526.20      75.6144
       6479.2658  1.37734e-13  1.88005e-15      5522.10      75.3759
       6480.3664  1.35233e-13  1.86186e-15      5425.12      74.6920
       6481.4670  1.32717e-13  1.84913e-15      5327.43      74.2268
       6482.5676  1.33676e-13  1.85046e-15      5368.99      74.3227
       6483.6682  1.33102e-13  1.85260e-15      5348.57      74.4451
       6484.7688  1.33114e-13  1.84355e-15      5351.32      74.1128
       6485.8694  1.33851e-13  1.85295e-15      5383.21      74.5222
       6486.9700  1.33271e-13  1.84924e-15      5362.17      74.4043
       6488.0706  1.35255e-13  1.85441e-15      5444.30      74.6439
       6489.1712  1.31615e-13  1.83272e-15      5300.02      73.8020
       6490.2718  1.30950e-13  1.83595e-15      5275.79      73.9675
       6491.3724  1.30022e-13  1.82716e-15      5240.93      73.6490
       6492.4730  1.27286e-13  1.80681e-15      5133.13      72.8643
       6493.5736  1.31106e-13  1.83747e-15      5290.32      74.1447
       6494.6742  1.34343e-13  1.85954e-15      5424.15      75.0798
       6495.7748  1.36282e-13  1.87398e-15      5505.73      75.7080
       6496.8754  1.36806e-13  1.88423e-15      5530.20      76.1673
       6497.9760  1.41307e-13  1.91978e-15      5715.53      77.6505
       6499.0766  1.45028e-13  1.94159e-15      5869.52      78.5795
       6500.1772  1.51613e-13  1.97420e-15      6139.69      79.9469
       6501.2778  1.49198e-13  1.95466e-15      6045.56      79.2035
       6502.3784  1.48917e-13  1.94686e-15      6037.87      78.9355
       6503.4789  1.45010e-13  1.92768e-15      5883.04      78.2059
       6504.5795  1.45687e-13  1.93742e-15      5914.13      78.6491
       6505.6801  1.42190e-13  1.90428e-15      5775.72      77.3513
       6506.7807  1.40972e-13  1.90037e-15      5729.74      77.2399
       6507.8813  1.44721e-13  1.91361e-15      5885.73      77.8258
       6508.9819  1.46949e-13  1.93783e-15      5980.00      78.8591
       6510.0825  1.51321e-13  1.95878e-15      6161.69      79.7605
       6511.1831  1.56114e-13  1.98827e-15      6360.79      81.0110
       6512.2837  1.60157e-13  2.01818e-15      6529.53      82.2800
       6513.3843  1.64366e-13  2.04443e-15      6705.23      83.4016
       6514.4849  1.68965e-13  2.07489e-15      6897.09      84.6959
       6515.5855  1.73734e-13  2.10361e-15      7096.12      85.9210
       6516.6861  1.84730e-13  2.16173e-15      7549.03      88.3394
       6517.7867  1.96086e-13  2.22017e-15      8017.12      90.7736
       6518.8873  2.03071e-13  2.26283e-15      8306.89      92.5644
       6519.9879  2.12316e-13  2.31242e-15      8689.47      94.6405
       6521.0885  2.24624e-13  2.38059e-15      9197.85      97.4796
       6522.1891  2.37529e-13  2.44924e-15      9732.58      100.356
       6523.2897  2.48843e-13  2.50138e-15      10202.6      102.557
       6524.3903  2.60282e-13  2.55623e-15      10678.3      104.872
       6525.4909  2.73569e-13  2.61918e-15      11230.5      107.522
       6526.5915  2.84834e-13  2.67019e-15      11700.3      109.685
       6527.6921  2.94147e-13  2.71109e-15      12090.5      111.436
       6528.7927  2.98658e-13  2.73493e-15      12283.7      112.487
       6529.8933  3.05184e-13  2.76491e-15      12560.1      113.792
       6530.9939  3.07250e-13  2.77513e-15      12653.1      114.285
       6532.0945  3.13702e-13  2.80860e-15      12926.9      115.736
       6533.1951  3.36891e-13  2.90901e-15      13891.3      119.950
       6534.2957  3.73796e-13  3.05468e-15      15422.5      126.033
       6535.3963  4.35807e-13  3.28609e-15      17991.0      135.656
       6536.4969  5.17114e-13  3.57112e-15      21358.7      147.500
       6537.5975  6.28285e-13  3.92935e-15      25962.5      162.372
       6538.6981  7.73932e-13  4.35606e-15      31995.6      180.087
       6539.7987  9.67611e-13  4.86567e-15      40013.7      201.210
       6540.8993  1.20662e-12  5.42686e-15      49911.0      224.478
